I/flutter (15598): ###NAR,up,0.98,5,25
I/flutter (15598): ###counterNAR,up,0.87,5,26
I/flutter (15598): ###NAR,up,0.87,5,26
I/flutter (15598): ###counterNAR,up,0.69,5,26
I/flutter (15598): ###NAR,up,0.69,5,26
I/flutter (15598): ###counterNAR,up,0.55,5,26
I/flutter (15598): ###NAR,up,0.55,5,26
I/flutter (15598): ###counterNAR,down,0.58,5,26
I/flutter (15598): ###NAR,down,0.58,5,26
I/flutter (15598): ###counterNAR,down,0.69,5,26
I/flutter (15598): ###NAR,down,0.69,5,26
I/flutter (15598): ###counterNAR,down,0.78,5,26
I/flutter (15598): ###NAR,down,0.78,5,26
I/flutter (15598): ###counterNAR,down,0.84,5,26
I/flutter (15598): ###NAR,down,0.84,5,26
I/flutter (15598): ###counterNAR,down,0.9,5,26
I/flutter (15598): ###NAR,down,0.9,5,26
I/flutter (15598): ###counterNAR,down,0.94,5,26
I/flutter (15598): ###NAR,down,0.94,5,26
I/flutter (15598): ###counterNAR,down,0.98,5,27
I/flutter (15598): ###NAR,down,0.98,5,27
I/flutter (15598): ###counterNAR,down,0.99,5,27
I/flutter (15598): ###NAR,down,0.99,5,27
I/flutter (15598): ###counterNAR,down,1.0,5,27
I/flutter (15598): ###NAR,down,1.0,5,27
I/flutter (15598): ###counterNAR,down,1.0,5,27
I/flutter (15598): ###NAR,down,1.0,5,27
I/flutter (15598): ###counterNAR,down,0.8,5,27
I/flutter (15598): ###NAR,down,0.8,5,27
I/flutter (15598): ###counterNAR,down,0.61,5,27
I/flutter (15598): ###NAR,down,0.61,5,27
I/flutter (15598): ###counterNAR,up,0.53,5,27
I/flutter (15598): ###NAR,up,0.53,5,27
I/flutter (15598): ###counterNAR,up,0.65,6,27
I/flutter (15598): ###NAR,up,0.65,6,27
I/flutter (15598): ###counterNAR,up,0.74,6,28
I/flutter (15598): ###NAR,up,0.74,6,28
I/flutter (15598): ###counterNAR,up,0.82,6,28
I/flutter (15598): ###NAR,up,0.82,6,28
I/flutter (15598): ###counterNAR,up,0.88,6,28
I/flutter (15598): ###NAR,up,0.88,6,28
I/flutter (15598): ###counterNAR,up,0.93,6,28
I/flutter (15598): ###NAR,up,0.93,6,28
I/flutter (15598): ###counterNAR,up,0.97,6,28
I/flutter (15598): ###NAR,up,0.97,6,28
I/flutter (15598): ###counterNAR,up,1.0,6,28
I/flutter (15598): ###NAR,up,1.0,6,28
I/flutter (15598): ###counterNAR,up,1.0,6,28
I/flutter (15598): ###NAR,up,1.0,6,28
I/flutter (15598): ###counterNAR,up,1.0,6,28
I/flutter (15598): ###NAR,up,1.0,6,28
I/flutter (15598): ###counterNAR,up,0.93,6,28
I/flutter (15598): ###NAR,up,0.93,6,28
I/flutter (15598): ###counterNAR,up,0.81,6,29
I/flutter (15598): ###NAR,up,0.81,6,29
I/flutter (15598): ###counterNAR,up,0.63,6,29
I/flutter (15598): ###NAR,up,0.63,6,29
I/flutter (15598): ###counterNAR,up,0.48,6,29
I/flutter (15598): ###NAR,up,0.48,6,29
I/flutter (15598): ###counterNAR,down,0.64,6,29
I/flutter (15598): ###NAR,down,0.64,6,29
I/flutter (15598): ###counterNAR,down,0.74,6,29
I/flutter (15598): ###NAR,down,0.74,6,29
I/flutter (15598): ###counterNAR,down,0.81,6,29
I/flutter (15598): ###NAR,down,0.81,6,29
I/flutter (15598): ###counterNAR,down,0.88,6,29
I/flutter (15598): ###NAR,down,0.88,6,29
I/flutter (15598): ###counterNAR,down,0.92,6,30
I/flutter (15598): ###NAR,down,0.92,6,30
I/flutter (15598): ###counterNAR,down,0.96,6,30
I/flutter (15598): ###NAR,down,0.96,6,30
I/flutter (15598): ###counterNAR,down,0.99,6,30
I/flutter (15598): ###NAR,down,0.99,6,30
I/flutter (15598): ###counterNAR,down,1.0,6,30
I/flutter (15598): ###NAR,down,1.0,6,30
I/flutter (15598): ###counterNAR,down,1.0,6,30
I/flutter (15598): ###NAR,down,1.0,6,30
I/flutter (15598): ###counterNAR,down,1.0,6,30
I/flutter (15598): ###NAR,down,1.0,6,30
I/flutter (15598): ###counterNAR,down,1.0,6,30
I/flutter (15598): ###NAR,down,1.0,6,30
I/flutter (15598): ###counterNAR,down,0.91,6,30
I/flutter (15598): ###NAR,down,0.91,6,30
I/flutter (15598): ###counterNAR,down,0.7,6,30
I/flutter (15598): ###NAR,down,0.7,6,30
