I/flutter (15598): ###counterNAR,down,0.94,1,11
I/flutter (15598): ###NAR,down,0.94,1,11
I/flutter (15598): ###counterNAR,down,0.98,1,11
I/flutter (15598): ###NAR,down,0.98,1,11
I/flutter (15598): ###counterNAR,down,0.99,1,11
I/flutter (15598): ###NAR,down,0.99,1,11
I/flutter (15598): ###counterNAR,down,0.84,1,11
I/flutter (15598): ###NAR,down,0.84,1,11
I/flutter (15598): ###counterNAR,down,0.65,1,11
I/flutter (15598): ###NAR,down,0.65,1,11
I/flutter (15598): ###counterNAR,up,0.5,1,11
I/flutter (15598): ###NAR,up,0.5,1,11
I/flutter (15598): ###counterNAR,up,0.63,2,11
I/flutter (15598): ###NAR,up,0.63,2,11
I/flutter (15598): ###counterNAR,up,0.73,2,11
I/flutter (15598): ###NAR,up,0.73,2,11
I/flutter (15598): ###counterNAR,up,0.8,2,11
I/flutter (15598): ###NAR,up,0.8,2,11
I/flutter (15598): ###counterNAR,up,0.87,2,12
I/flutter (15598): ###NAR,up,0.87,2,12
I/flutter (15598): ###counterNAR,up,0.92,2,12
I/flutter (15598): ###NAR,up,0.92,2,12
I/flutter (15598): ###counterNAR,up,0.96,2,12
I/flutter (15598): ###NAR,up,0.96,2,12
I/flutter (15598): ###counterNAR,up,0.99,2,12
I/flutter (15598): ###NAR,up,0.99,2,12
I/flutter (15598): ###counterNAR,up,1.0,2,12
I/flutter (15598): ###NAR,up,1.0,2,12
I/flutter (15598): ###counterNAR,up,0.89,2,12
I/flutter (15598): ###NAR,up,0.89,2,12
I/flutter (15598): ###counterNAR,up,0.75,2,12
I/flutter (15598): ###NAR,up,0.75,2,12
I/flutter (15598): ###counterNAR,up,0.58,2,13
I/flutter (15598): ###NAR,up,0.58,2,13
I/flutter (15598): ###counterNAR,down,0.56,2,13
I/flutter (15598): ###NAR,down,0.56,2,13
I/flutter (15598): ###counterNAR,down,0.67,2,13
I/flutter (15598): ###NAR,down,0.67,2,13
I/flutter (15598): ###counterNAR,down,0.76,2,13
